calibration matrix
2.092170325e-052.075459861e-06-0.0001237455581 0.0018314589989.768552991e-05-0.001971137477
5.124925156e-05-0.002249530517-1.26194318e-05 0.001056803158-9.619503544e-05 0.001130404533
 0.003139268607-4.546073342e-06 0.0031623039399.619491902e-05 0.003191073425-8.41634901e-05
8.311299666e-07-1.203265583e-054.600780085e-057.206144801e-06-4.656558667e-05 6.99543898e-06
-5.152136509e-05-1.205482221e-072.738934381e-05-9.003978448e-062.533828956e-051.002119825e-05
 7.50570905e-07-2.735447015e-051.940409675e-06-2.561574911e-051.249816364e-06-2.76453502e-05
             Fx             Fy             Fz             Tx             Ty             Tz
   -9.547629356   -137.1770935    207.8466949    2.187832832    1.769995093   -1.592776775
   -9.533018112   -137.2935638     209.256546    2.192212105    1.771045566   -1.603325367
   -9.648700714   -137.2170563    211.2161713    2.197095156    1.772405028   -1.621815085
   -9.682700157   -137.1117401    209.0331268     2.20070672    1.770875454   -1.604126096
   -9.691142082   -136.9654694    208.0776825    2.205898762    1.771109581   -1.591216326
   -9.662406921   -136.9309845    209.3554535    2.206656456    1.770554543   -1.598262668
    -9.62392807   -136.9477386    209.9465179    2.201027155    1.768750906   -1.600537062
   -9.613982201   -137.0904236     211.470932    2.193725824    1.771338463   -1.616632938
   -9.643418312   -137.1921997    210.9893951    2.192147493    1.773300648   -1.617476583
   -9.591217041   -137.1577911    208.5884552    2.196037054    1.772213459    -1.59687984
   -9.659731865   -136.9492035    209.7010345     2.20740366    1.772094488   -1.598392606
   -9.632027626   -136.8903961     209.655899    2.204591036     1.77184701   -1.599271178
   -9.575947762     -136.95755    209.4937439     2.19631958    1.772973061   -1.603780031
   -9.638083458   -137.0311127    211.5792236    2.197551489    1.773961425   -1.622275472
   -9.649998665   -137.0189972    209.9675903    2.200200558    1.772934437   -1.608598471
   -9.661582947   -136.9581604    209.0665588    2.202812195      1.7732234   -1.599409938
   -9.636521339   -136.8641968    208.1700897    2.205694437    1.772657514   -1.589528799
   -9.704634666   -136.5787659    209.4274902    2.214098692    1.773546815   -1.595465899
   -9.746618271   -136.4608307    211.6092529    2.216678381    1.774691701   -1.611365557
   -9.693149567   -136.5165558    210.3204346    2.210163116    1.775646925   -1.600700021
   -9.627934456   -136.4683533    208.2453918    2.202860594    1.774424195     -1.5812639
   -9.658158302   -136.4755554    209.6648712    2.199201584     1.77469492     -1.5947119
   -9.695396423   -136.4994202    209.6268921     2.20104146    1.773210406   -1.594539523
   -9.666467667   -136.6160278    210.6464539    2.197075844    1.774335384   -1.602976322
   -9.574391365   -136.8443451    209.2205505    2.188821554    1.775405169   -1.596471071
   -9.403768539   -137.0865021     207.452179    2.179909945     1.77126348   -1.578448772
   -9.388672829   -137.1804047    209.1552887    2.176027298    1.770698428   -1.595109701
   -9.423674583   -137.1750488    209.5510101     2.17540884    1.771838903   -1.601670146
   -9.242069244     -137.35466    208.0316162    2.166159153     1.77256608   -1.593947887
    -9.15955925   -137.5099335    209.1040039    2.166912794    1.770177841   -1.598739743
    -9.20579052   -137.5677338     210.656723    2.172804117    1.770669222   -1.612764716
   -9.203057289   -137.5110931     209.425705    2.170673609    1.772040844   -1.603975654
   -9.169195175   -137.4534302    206.2670746    2.171027899     1.77069366   -1.577100277
   -9.231286049   -137.4668884     208.155426    2.171271086    1.770188212   -1.591530085
   -9.244298935   -137.5172729     209.097168    2.176627159     1.76968646     -1.5971843
   -9.320412636   -137.4493713    211.0815887     2.18701458    1.769397736   -1.612955689
   -9.300094604   -137.2642212    207.7429962    2.188405275     1.76966083   -1.584904909
   -9.303361893   -137.2071991    207.3042297     2.18587327    1.771585703   -1.581936955
   -9.366056442   -137.0938873    208.6496277    2.194513083    1.772021532   -1.589774489
   -9.411628723   -136.7610321    209.0687103    2.200933695    1.772862196   -1.587543488
   -9.428646088   -136.7191925     209.783783    2.201285362    1.772378683   -1.592219353
   -9.412319183   -136.6794128    209.2872162    2.192279339    1.773181796   -1.592960238
   -9.257005692   -136.9972534    206.6920929    2.175634623     1.77209866   -1.577053428
   -9.227096558   -137.1793518    208.8548737    2.171867847    1.772243857   -1.594810486
   -9.299048424   -137.2095642    210.5853729    2.181963205     1.77238071   -1.606698871
   -9.309343338   -137.0474701    208.6520691    2.186676264    1.773191214   -1.591424584
   -9.302316666   -136.8264618    208.4258728     2.18419838    1.773875117   -1.587299824
   -9.276024818   -136.8208618    208.5083466    2.168662548    1.776556492   -1.590655208
   -9.285002708   -136.8356171    208.3279724    2.161392927    1.781371951   -1.589268804
   -9.259908676   -136.7313385    210.0901642    2.161102295    1.792342544   -1.598185182
   -8.881250381   -136.7494965    207.0697327    2.154541969    1.786940813    -1.56330514
    111.4675369    -67.4161911    212.7816162    2.630962849    1.180023074   -3.216858149
    111.5556107   -67.03412628    213.7054291    2.644654512    1.178434372   -3.200146198
     111.722641    -66.8142395    214.4417419    2.640516281    1.184109092   -3.191138744
    111.6282806   -65.96498871    215.9921417    2.645674467    1.186580658   -3.190085888
   -16.08756447    12.42958069    411.4835815    3.160150528    -1.53678453   -4.909317017
   -17.64724541    9.176329613    207.8703918    3.107241869    1.833324552   -4.967145443
    111.5038452   -64.91822815    213.7615356      2.6483109    1.176277518    -3.15769434
    111.4322052    -64.9286499    215.5644684    2.650710106    1.177232742   -3.173257351
   -17.66028404    9.184289932    206.6643829    3.110276222     1.83257246    -4.95670557
   -17.65287018    9.178826332    206.6135254    3.111740351    1.832360625   -4.955961704
    -17.6758194    9.173887253    207.5309143    3.113016367    1.832049489   -4.962945461
   -17.67937088    9.178109169    208.0505524    3.112891912    1.832115054   -4.967188358
    111.4879761   -64.88822174    213.6673279    2.653987885    1.175262094   -3.157028675
    111.4425583   -64.91874695    215.7371826    2.655228376    1.175718069   -3.172216892
    111.4528732    -64.9337616    215.9259491    2.653956652    1.177290082   -3.175323963
   -17.67372513    9.180091858    207.7737274    3.109777927    1.834089398   -4.965559006
    -17.6432209    9.164601326    206.6386719     3.10400939    1.834206104   -4.956208229
   -17.66309357    9.077169418    207.8359375    3.098817348    1.834881306   -4.962542057
   -17.65489388    9.014057159    208.3730774    3.095347166     1.83646059     -4.9666605
   -17.64610863    8.975791931    208.4382172    3.091048956    1.838140368   -4.966035843
     111.494606   -65.12519836    216.0041046    2.630624294    1.184015512    -3.17112875
    111.5046844   -65.12734222    215.7043152    2.628201723     1.18516314   -3.167227507
   -17.58735466    9.054908752    207.2244263    3.085292101    1.841938853   -4.955246925
   -17.58533096    9.038898468    208.2506104    3.086857796     1.84208715   -4.961440086
   -17.61245537    9.052265167    208.6918488    3.090903282    1.840983748   -4.966269493
    -17.6430378    9.002828598    208.5118408    3.088595867    1.838084817   -4.966423035
    111.5016251   -65.07830811    215.6059418    2.625460625    1.182630539   -3.169059038
    111.5255814   -65.04628754     215.236908    2.625423431    1.183390021   -3.165935278
   -17.63129425    9.074902534    208.4732361    3.085577488    1.839522958   -4.967503548
   -17.57995415    9.177372932    207.1119995    3.089821577    1.837615728   -4.957640648
   -17.57173347     9.22779274    207.5891724    3.094240427    1.835460663    -4.96128273
   -17.53441429     9.25404644    208.3164673    3.093664169    1.834465146   -4.966743946
   -17.51234627    9.282266617    208.1021423    3.092709303    1.833334088   -4.966594696
     -17.524786    9.287885666    207.2864532    3.094866514    1.832012057   -4.962746143
     111.603981   -64.85243225    215.4194336    2.640471697    1.176681757   -3.168814898
    111.6187439   -64.82964325    214.4082031    2.642989874    1.174988747   -3.161888838
    -17.5058918    9.300833702    206.5336304    3.100584269     1.83014977    -4.95318985
   -17.47849655    9.272680283    206.5704041    3.098322153    1.830512524   -4.953635693
    -17.4990406    9.271243095    207.9397278    3.096508265    1.832271338   -4.964997768
    111.6347198   -64.87069702    214.6837463    2.637187004    1.178663015   -3.160653114
    111.5842896    -64.9565506     214.964325     2.63484478    1.180537105   -3.163265228
    111.5654373   -64.98678589    214.7762604     2.63386488    1.180771828   -3.160223246
    111.5356445   -64.97511292     215.234848    2.634486437    1.181025505   -3.166618824
   -17.58461571    9.130411148    206.9419098    3.092124939    1.836412191   -4.953231335
   -17.60647202    9.125891685    208.0414581    3.092457533    1.837904334   -4.963698387
   -17.62703323    9.152482033    208.1542816    3.093330622    1.837103009   -4.965754509
   -17.64346695    9.170408249    208.2862549    3.094629765    1.836829424   -4.966852665
   -17.61522484    9.134076118    208.4713898    3.094876528    1.837362528   -4.967644215
     111.517662   -64.97122192    215.0975189    2.637950897    1.182115555    -3.16535449
      111.52211   -64.98795319    213.9083862    2.639150143    1.180692434    -3.15648222
   -17.64850807    9.098732948    207.2820587     3.09956193    1.834712148      -4.958673
   -17.69236946    9.116363525    207.4378052    3.100364447    1.833771467   -4.960084438
   -17.74815941    9.037026405    207.8981781    3.098498106    1.835156441   -4.962947369
   -17.77695274    8.947559357     208.218811    3.094188929    1.838846445   -4.963916302
   -17.79406548    8.873661041    208.8688507     3.09162569    1.842357159   -4.965370178
    111.3180695   -65.23480988    215.8430939    2.633095026    1.186992407   -3.167475462
   -17.73940468    8.905488968    206.6135406    3.093237638    1.838106036    -4.95091629
   -17.72960091    8.943466187    206.7389069    3.095704556    1.835249305   -4.951185703
   -17.76169968    8.932688713    207.7167816    3.095915794    1.835400462   -4.960517406
    -17.7705574    8.928997993    208.0836639    3.096057653    1.835005999   -4.963274479
    111.4062424   -65.12786102    214.1640778    2.638480425    1.179327726   -3.157401323
    111.3936691   -65.21520233    215.4414825    2.636389017    1.181826353   -3.165718555
   -17.80690765    8.878796577    208.2896423    3.093564034    1.837963939   -4.965167046
   -17.76586151    8.911259651     206.312973    3.093355656    1.835064173   -4.949504375
   -17.81594658    8.950911522      207.72258    3.096452951    1.832884669   -4.962285042
   -17.77017593    8.916172028    207.9597473    3.096163034    1.833671331   -4.964603901
   -17.78001404    8.952549934    208.0258026    3.095888615    1.833183885   -4.965147495
    111.3767395   -65.13178253    215.3723297    2.639610529    1.177514076   -3.168824434
   -17.75657082     8.95083046    206.2778778    3.095974207    1.833825588   -4.950625896
    -17.8020649    8.947813988    207.1112823    3.097399712    1.832941771   -4.956346512
   -17.82713699     8.94554615    207.9940643    3.098595142    1.833206296   -4.963419914
   -17.81739616    8.887070656    208.5946198    3.096502066     1.83578229   -4.966547966
   -17.80952454    8.863559723    208.1780243    3.093517542    1.836744308   -4.965043068
   -17.86898994    8.944547653     207.510498    3.093372822    1.836796999    -4.96227932
   -17.89476585    8.964324951    207.4699707    3.094841003    1.835068822   -4.961294174
    111.2958679   -65.10861206    215.3645935    2.641932011    1.176830411   -3.169797659
   -17.87550545    9.019535065    207.6889954    3.097702026    1.834180713   -4.963718891
    111.3251648   -65.06378937    213.1871948    2.638636827     1.17763567   -3.153187275
    111.2953873    -65.1186142    214.6908569    2.637484789    1.177392125   -3.165357828
    -17.7561245    9.088739395    206.1621094    3.096348763    1.833952665   -4.953786373
   -17.79465294    9.081208229    207.4261932    3.095472813    1.838040352   -4.960282803
   -17.69047356    9.110565186    206.7237091    3.097552538     1.83709991   -4.953305721
